"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","sig"
-0.220402889847808,7.5812479531182,-7.01225242377236,1.43702115425557e-11,1.07005244331957e-10,15.5166072329099,"C3orf26","ns"
0.298485743700923,6.22305677358301,7.01166898888958,1.44221428363797e-11,1.07352473725849e-10,15.5130763832985,"CTSO","ns"
-0.165275380584293,5.85092766674201,-7.0097742756896,1.45920673842752e-11,1.08577418369254e-10,15.5016113743007,"LOC642980","ns"
-0.18545219066057,6.38571323672831,-7.00862694233836,1.46959203433672e-11,1.09310014922717e-10,15.4946698973669,"CIAPIN1","ns"
-0.177857569487161,6.15059789473123,-7.00519259474367,1.50111528138371e-11,1.11613762515219e-10,15.4738967134061,"TRMU","ns"
-0.229311916133325,9.73399907463124,-7.00444836390144,1.50803365358e-11,1.12087022457282e-10,15.4693960960317,"PECAM1","ns"
-0.527847083879748,4.79453745065001,-7.00158500809366,1.53494520346169e-11,1.14045415080385e-10,15.4520836587581,"CNTN3","down"
-0.136443375990575,4.69324242735738,-7.00066066782993,1.54373318898364e-11,1.14656296331774e-10,15.4464960096107,"HEATR3","ns"
0.342673883625705,5.25257349116217,6.99930086321122,1.55675132185525e-11,1.15560993662908e-10,15.4382769504459,"CABLES1","ns"
0.27144024398718,5.3534584650742,6.99926925989756,1.55705515802348e-11,1.15560993662908e-10,15.4380859445649,"SLC16A14","ns"
-0.442126430185171,4.64291061853236,-6.99899540840176,1.55969042746024e-11,1.15714175523003e-10,15.4364308518611,"UBASH3B","down"
0.311585206587809,5.97938985592336,6.99676559686807,1.58131185256077e-11,1.17275321353958e-10,15.422956164166,"SRGAP3","ns"
-0.250614331624152,5.57293286734919,-6.9947193198789,1.60141298049085e-11,1.18722615325262e-10,15.410593326394,"C7orf54","ns"
-0.394184145087701,9.17623800355975,-6.9937426980076,1.6110950215406e-11,1.19396701669533e-10,15.4046938735283,"SRGN","down"
-0.16052712736991,8.16731490371386,-6.99312217462034,1.61727667009191e-11,1.19810979063795e-10,15.4009458072405,"PIGS","ns"
0.138669272204246,7.57667921215849,6.99218898263012,1.6266170834212e-11,1.20458875347762e-10,15.395309626556,"ALG11","ns"
0.279035109632544,5.13356219379145,6.99195326859702,1.62898475315781e-11,1.20590121310155e-10,15.3938860761333,"RASSF9","ns"
-0.230412166743517,4.63591951443434,-6.99018158001823,1.64688963668982e-11,1.21871036541891e-10,15.3831874182139,"MT1P2","ns"
-0.180572104345214,4.48426560208112,-6.98947272144945,1.65410755171275e-11,1.22360461476954e-10,15.3789074033998,"EBI3","ns"
-0.140298899273667,5.93863894953459,-6.98845894542633,1.66448438901394e-11,1.23083120902111e-10,15.3727868790584,"DDX49","ns"
0.274026074707704,10.1255937108422,6.98760936700725,1.67322983540845e-11,1.23684660899134e-10,15.3676581728537,"FAM129A","ns"
0.257561346825423,5.1016598569371,6.9845340822736,1.70526606248888e-11,1.26006781574789e-10,15.3490972046962,"C14orf37","ns"
-0.125332474289436,7.77463180927917,-6.98407648515284,1.71008429371416e-11,1.26316729704182e-10,15.3463358742355,"PRKAR2A","ns"
-0.25378609120724,4.19752037074,-6.98237431387346,1.72812503274313e-11,1.27602786777905e-10,15.336065427941,"FAM83D","ns"
-0.1307481275945,7.24327124083866,-6.98082970974512,1.74465774576228e-11,1.28776596146754e-10,15.326747282168,"PDZD8","ns"
-0.217973590641868,5.25905854405175,-6.98064457213162,1.74664978523354e-11,1.28876665756358e-10,15.3256305020614,"CD300C","ns"
-0.470630289852275,7.69919481597724,-6.98008151839794,1.7527218798193e-11,1.2927759997764e-10,15.3222342035995,"DHCR24","down"
-0.143921330813598,6.75187263665533,-6.97955207308073,1.75845047735098e-11,1.29652915792744e-10,15.3190408111936,"LYPLA2P1","ns"
0.305006366307975,7.11569749268541,6.97836561607981,1.77135491767839e-11,1.30556850446354e-10,15.3118852421539,"ABHD10","ns"
-0.19054004927808,6.54334659745102,-6.97788701068618,1.77658677737994e-11,1.30894829352686e-10,15.3089990057075,"LSM10","ns"
-0.350684211080551,6.2018387719273,-6.97753530194173,1.78044115852529e-11,1.31131109908259e-10,15.3068781134624,"ELOVL2","ns"
0.239119944213443,3.36904997910839,6.97478220660612,1.81089797350117e-11,1.33325799910188e-10,15.2902789549557,"C1orf110","ns"
-0.343876670093512,5.15792827341769,-6.9739118579497,1.82063263285011e-11,1.33993798494717e-10,15.2850323828812,"SPHK1","ns"
